country,days,package_type,price
Brazil,84,unlimited,271.41
Brazil,85,unlimited,274.68
Brazil,86,unlimited,277.95
Brazil,87,unlimited,281.22
Brazil,88,unlimited,284.49
Brazil,89,unlimited,287.76
Brazil,90,unlimited,291.03
Denmark,1,unlimited,6.54
Denmark,2,unlimited,9.81
Denmark,3,unlimited,13.08
Denmark,4,unlimited,16.35
Denmark,5,unlimited,20.71
Denmark,6,unlimited,25.07
Denmark,7,unlimited,29.43
Denmark,8,unlimited,31.61
Denmark,9,unlimited,34.88
Denmark,10,unlimited,37.06
Denmark,11,unlimited,40.33
Denmark,12,unlimited,43.60
Denmark,13,unlimited,45.78
Denmark,14,unlimited,47.96
Denmark,15,unlimited,51.23
Denmark,16,unlimited,53.41
Denmark,17,unlimited,54.50
Denmark,18,unlimited,56.68
Denmark,19,unlimited,59.95
Denmark,20,unlimited,62.13
Denmark,21,unlimited,64.31
Denmark,22,unlimited,65.40
Denmark,23,unlimited,66.49
Denmark,24,unlimited,67.58
Denmark,25,unlimited,68.67
Denmark,26,unlimited,69.76
Denmark,27,unlimited,70.85
Denmark,28,unlimited,71.94
Denmark,29,unlimited,73.03
Denmark,30,unlimited,75.21
Denmark,31,unlimited,76.30
Denmark,32,unlimited,77.39
Denmark,33,unlimited,78.48
Denmark,34,unlimited,79.57
Denmark,35,unlimited,80.66
Denmark,36,unlimited,81.75
Denmark,37,unlimited,82.84
Denmark,38,unlimited,83.93
Denmark,39,unlimited,85.02
Denmark,40,unlimited,86.11
Denmark,41,unlimited,87.20
Denmark,42,unlimited,88.29
Denmark,43,unlimited,89.38
Denmark,44,unlimited,90.47
Denmark,45,unlimited,91.56
Denmark,46,unlimited,92.65
Denmark,47,unlimited,93.74
Denmark,48,unlimited,94.83
Denmark,49,unlimited,95.92
Denmark,50,unlimited,97.01
Denmark,51,unlimited,98.10
Denmark,52,unlimited,99.19
Denmark,53,unlimited,100.28
Denmark,54,unlimited,101.37
Denmark,55,unlimited,102.46
Denmark,56,unlimited,103.55
Denmark,57,unlimited,104.64
Denmark,58,unlimited,105.73
Denmark,59,unlimited,106.82
Denmark,60,unlimited,107.91
Denmark,61,unlimited,109.00
Denmark,62,unlimited,110.09
Denmark,63,unlimited,111.18
Denmark,64,unlimited,112.27
Denmark,65,unlimited,113.36
Denmark,66,unlimited,114.45
Denmark,67,unlimited,115.54
Denmark,68,unlimited,116.63
Denmark,69,unlimited,117.72ç
Denmark,70,unlimited,118.81
Denmark,71,unlimited,119.90
Denmark,72,unlimited,120.99
Denmark,73,unlimited,122.08
Denmark,74,unlimited,123.17
Denmark,75,unlimited,124.26
Denmark,76,unlimited,125.35
Denmark,77,unlimited,126.44
Denmark,78,unlimited,127.53
Denmark,79,unlimited,128.62
Denmark,80,unlimited,129.71
Denmark,81,unlimited,130.80
Denmark,82,unlimited,131.89
Denmark,83,unlimited,132.98
Denmark,84,unlimited,134.07
Denmark,85,unlimited,135.16
Denmark,86,unlimited,136.25
Denmark,87,unlimited,137.34
Denmark,88,unlimited,138.43
Denmark,89,unlimited,139.52
Denmark,90,unlimited,140.61
Canada,1,unlimited,7.63
Canada,2,unlimited,15.26
Canada,3,unlimited,20.71
Canada,4,unlimited,26.16
Canada,5,unlimited,29.43
Canada,6,unlimited,33.79
Canada,7,unlimited,37.06
Canada,8,unlimited,38.15
Canada,9,unlimited,39.24
Canada,10,unlimited,40.33
Canada,11,unlimited,42.51
Canada,12,unlimited,44.69
Canada,13,unlimited,46.87
Canada,14,unlimited,49.05
Canada,15,unlimited,51.23
Canada,16,unlimited,53.41
Canada,17,unlimited,54.50
Canada,18,unlimited,56.68
Canada,19,unlimited,59.95
Canada,20,unlimited,62.13
Canada,21,unlimited,65.40
Canada,22,unlimited,68.67
Canada,23,unlimited,71.94
Canada,24,unlimited,75.21
Canada,25,unlimited,78.48
Canada,26,unlimited,81.75
Canada,27,unlimited,85.02
Canada,28,unlimited,88.29
Canada,29,unlimited,91.56
Canada,30,unlimited,94.83
Canada,31,unlimited,98.10
Canada,32,unlimited,101.37
Canada,33,unlimited,104.64
Canada,34,unlimited,107.91
Canada,35,unlimited,111.18
Canada,36,unlimited,114.45
Canada,37,unlimited,117.72
Canada,38,unlimited,120.99
Canada,39,unlimited,124.26
Canada,40,unlimited,127.53
Canada,41,unlimited,130.80
Canada,42,unlimited,134.07
Canada,43,unlimited,137.34
Canada,44,unlimited,140.61
Canada,45,unlimited,143.88
Canada,46,unlimited,147.15
Canada,47,unlimited,150.42
Canada,48,unlimited,153.69
Canada,49,unlimited,156.96
Canada,50,unlimited,160.23
Canada,51,unlimited,163.50
Canada,52,unlimited,166.77
Canada,53,unlimited,170.04
Canada,54,unlimited,173.31
Canada,55,unlimited,176.58
Canada,56,unlimited,179.85
Canada,57,unlimited,183.12
Canada,58,unlimited,186.39
Canada,59,unlimited,189.66
Canada,60,unlimited,192.93
Canada,61,unlimited,196.20
Canada,62,unlimited,199.47
Canada,63,unlimited,202.74
Canada,64,unlimited,206.01
Canada,65,unlimited,209.28
Canada,66,unlimited,212.55
Canada,67,unlimited,215.82
Canada,68,unlimited,219.09
Canada,69,unlimited,222.36
Canada,70,unlimited,225.63
Canada,71,unlimited,228.90
Canada,72,unlimited,232.17
Canada,73,unlimited,235.44
Canada,74,unlimited,238.71
Canada,75,unlimited,241.98
Canada,76,unlimited,245.25
Canada,77,unlimited,248.52
Canada,78,unlimited,251.79
Canada,79,unlimited,255.06
Canada,80,unlimited,258.33
Canada,81,unlimited,261.60
Canada,82,unlimited,264.87
Canada,83,unlimited,268.14
Canada,84,unlimited,271.41
Canada,85,unlimited,274.68
Canada,86,unlimited,277.95
Canada,87,unlimited,281.22
Canada,88,unlimited,284.49
Canada,89,unlimited,287.76
Canada,90,unlimited,291.03
France,1,unlimited,6.54
France,2,unlimited,9.81
France,3,unlimited,13.08
France,4,unlimited,16.35
France,5,unlimited,20.71
France,6,unlimited,25.07
France,7,unlimited,29.43
France,8,unlimited,31.61
France,9,unlimited,34.88
France,10,unlimited,37.06
France,11,unlimited,40.33
France,12,unlimited,43.60
France,13,unlimited,45.78
France,14,unlimited,47.96
France,15,unlimited,51.23
France,16,unlimited,53.41
France,17,unlimited,54.50
France,18,unlimited,56.68
France,19,unlimited,59.95
France,20,unlimited,62.13
France,21,unlimited,64.31
France,22,unlimited,65.40
France,23,unlimited,66.49
France,24,unlimited,67.58
France,25,unlimited,68.67
France,26,unlimited,69.76
France,27,unlimited,70.85
France,28,unlimited,71.94
France,29,unlimited,73.03
France,30,unlimited,75.21
France,31,unlimited,76.30
France,32,unlimited,77.39
France,33,unlimited,78.48
France,34,unlimited,79.57
France,35,unlimited,80.66
France,36,unlimited,81.75
France,37,unlimited,82.84
France,38,unlimited,83.93
France,39,unlimited,85.02
France,40,unlimited,86.11
France,41,unlimited,87.20
France,42,unlimited,88.29
France,43,unlimited,89.38
France,44,unlimited,90.47
France,45,unlimited,91.56
France,46,unlimited,92.65
France,47,unlimited,93.74
France,48,unlimited,94.83
France,49,unlimited,95.92
France,50,unlimited,97.01
France,51,unlimited,98.10
France,52,unlimited,99.19
France,53,unlimited,100.28
France,54,unlimited,101.37
France,55,unlimited,102.46
France,56,unlimited,103.55
France,57,unlimited,104.64
France,58,unlimited,105.73
France,59,unlimited,106.82
France,60,unlimited,107.91
France,61,unlimited,109.00
France,62,unlimited,110.09
France,63,unlimited,111.18
France,64,unlimited,112.27
France,65,unlimited,113.36
France,66,unlimited,114.45
France,67,unlimited,115.54
France,68,unlimited,116.63
France,69,unlimited,117.72
France,70,unlimited,118.81
France,71,unlimited,119.90
France,72,unlimited,120.99
France,73,unlimited,122.08
France,74,unlimited,123.17
France,75,unlimited,124.26
France,76,unlimited,125.35
France,77,unlimited,126.44
France,78,unlimited,127.53
France,79,unlimited,128.62
France,80,unlimited,129.71
France,81,unlimited,130.80
France,82,unlimited,131.89
France,83,unlimited,132.98
France,84,unlimited,134.07
France,85,unlimited,135.16
France,86,unlimited,136.25
France,87,unlimited,137.34
France,88,unlimited,138.43
France,89,unlimited,139.52
France,90,unlimited,140.61
country,days,package_type,price
Germany,1,unlimited,6.54
Germany,2,unlimited,9.81
Germany,3,unlimited,13.08
Germany,4,unlimited,16.35
Germany,5,unlimited,20.71
Germany,6,unlimited,25.07
Germany,7,unlimited,29.43
Germany,8,unlimited,31.61
Germany,9,unlimited,34.88
Germany,10,unlimited,37.06
Germany,11,unlimited,40.33
Germany,12,unlimited,43.60
Germany,13,unlimited,45.78
Germany,14,unlimited,47.96
Germany,15,unlimited,51.23
Germany,16,unlimited,53.41
Germany,17,unlimited,54.50
Germany,18,unlimited,56.68
Germany,19,unlimited,59.95
Germany,20,unlimited,62.13
Germany,21,unlimited,64.31
Germany,22,unlimited,65.40
Germany,23,unlimited,66.49
Germany,24,unlimited,67.58
Germany,25,unlimited,68.67
Germany,26,unlimited,69.76
Germany,27,unlimited,70.85
Germany,28,unlimited,71.94
Germany,29,unlimited,73.03
Germany,30,unlimited,75.21
Germany,31,unlimited,76.30
Germany,32,unlimited,77.39
Germany,33,unlimited,78.48
Germany,34,unlimited,79.57
Germany,35,unlimited,80.66
Germany,36,unlimited,81.75
Germany,37,unlimited,82.84
Germany,38,unlimited,83.93
Germany,39,unlimited,85.02
Germany,40,unlimited,86.11
Germany,41,unlimited,87.20
Germany,42,unlimited,88.29
Germany,43,unlimited,89.38
Germany,44,unlimited,90.47
Germany,45,unlimited,91.56
Germany,46,unlimited,92.65
Germany,47,unlimited,93.74
Germany,48,unlimited,94.83
Germany,49,unlimited,95.92
Germany,50,unlimited,97.01
Germany,51,unlimited,98.10
Germany,52,unlimited,99.19
Germany,53,unlimited,100.28
Germany,54,unlimited,101.37
Germany,55,unlimited,102.46
Germany,56,unlimited,103.55
Germany,57,unlimited,104.64
Germany,58,unlimited,105.73
Germany,59,unlimited,106.82
Germany,60,unlimited,107.91
Germany,61,unlimited,109.00
Germany,62,unlimited,110.09
Germany,63,unlimited,111.18
Germany,64,unlimited,112.27
Germany,65,unlimited,113.36
Germany,66,unlimited,114.45
Germany,67,unlimited,115.54
Germany,68,unlimited,116.63
Germany,69,unlimited,117.72
Germany,70,unlimited,118.81
Germany,71,unlimited,119.90
Germany,72,unlimited,120.99
Germany,73,unlimited,122.08
Germany,74,unlimited,123.17
Germany,75,unlimited,124.26
Germany,76,unlimited,125.35
Germany,77,unlimited,126.44
Germany,78,unlimited,127.53
Germany,79,unlimited,128.62
Germany,80,unlimited,129.71
Germany,81,unlimited,130.80
Germany,82,unlimited,131.89
Germany,83,unlimited,132.98
Germany,84,unlimited,134.07
Germany,85,unlimited,135.16
Germany,86,unlimited,136.25
Germany,87,unlimited,137.34
Germany,88,unlimited,138.43
Germany,89,unlimited,139.52
Germany,90,unlimited,140.61
India,5,unlimited,29.00
India,7,unlimited,37.00
India,10,unlimited,44.00,
India,15,unlimited,47.00
India,20,unlimited,59.00
India,30,unlimited,79.00
Ireland,5,unlimited,21.00
Ireland,7,unlimited,29.00
Ireland,10,unlimited,37.00
Ireland,15,unlimited,51.00
Ireland,20,unlimited,62.00
Ireland,30,unlimited,75.00
Ireland,60,unlimited,107.00
Ireland,90,unlimited,139.00
Italy,1,unlimited,6.54
Italy,2,unlimited,9.81
Italy,3,unlimited,13.08
Italy,4,unlimited,16.35
Italy,5,unlimited,20.71
Italy,6,unlimited,25.07
Italy,7,unlimited,29.43
Italy,8,unlimited,31.61
Italy,9,unlimited,34.88
Italy,10,unlimited,37.06
Italy,11,unlimited,40.33
Italy,12,unlimited,43.60
Italy,13,unlimited,45.78
Italy,14,unlimited,47.96
Italy,15,unlimited,51.23
Italy,16,unlimited,53.41
Italy,17,unlimited,54.50
Italy,18,unlimited,56.68
Italy,19,unlimited,59.95
Italy,20,unlimited,62.13
Italy,21,unlimited,64.31
Italy,22,unlimited,65.40
Italy,23,unlimited,66.49
Italy,24,unlimited,67.58
Italy,25,unlimited,68.67
Italy,26,unlimited,69.76
Italy,27,unlimited,70.85
Italy,28,unlimited,71.94
Italy,29,unlimited,73.03
Italy,30,unlimited,75.21
Italy,31,unlimited,76.30
Italy,32,unlimited,77.39
Italy,33,unlimited,78.48
Italy,34,unlimited,79.57
Italy,35,unlimited,80.66
Italy,36,unlimited,81.75
Italy,37,unlimited,82.84
Italy,38,unlimited,83.93
Italy,39,unlimited,85.02
Italy,40,unlimited,86.11
Italy,41,unlimited,87.20
Italy,42,unlimited,88.29
Italy,43,unlimited,89.38
Italy,44,unlimited,90.47
Italy,45,unlimited,91.56
Italy,46,unlimited,92.65
Italy,47,unlimited,93.74
Italy,48,unlimited,94.83
Italy,49,unlimited,95.92
Italy,50,unlimited,97.01
Italy,51,unlimited,98.10
Italy,52,unlimited,99.19
Italy,53,unlimited,100.28
Italy,54,unlimited,101.37
Italy,55,unlimited,102.46
Italy,56,unlimited,103.55
Italy,57,unlimited,104.64
Italy,58,unlimited,105.73
Italy,59,unlimited,106.82
Italy,60,unlimited,107.91
Italy,61,unlimited,109.00
Italy,62,unlimited,110.09
Italy,63,unlimited,111.18
Italy,64,unlimited,112.27
Italy,65,unlimited,113.36
Italy,66,unlimited,114.45
Italy,67,unlimited,115.54
Italy,68,unlimited,116.63
Italy,69,unlimited,117.72
Italy,70,unlimited,118.81
Italy,71,unlimited,119.90
Italy,72,unlimited,120.99
Italy,73,unlimited,122.08
Italy,74,unlimited,123.17
Italy,75,unlimited,124.26
Italy,76,unlimited,125.35
Italy,77,unlimited,126.44
Italy,78,unlimited,127.53
Italy,79,unlimited,128.62
Italy,80,unlimited,129.71
Italy,81,unlimited,130.80
Italy,82,unlimited,131.89
Italy,83,unlimited,132.98
Italy,84,unlimited,134.07
Italy,85,unlimited,135.16
Italy,86,unlimited,136.25
Italy,87,unlimited,137.34
Italy,88,unlimited,138.43
Italy,89,unlimited,139.52
Italy,90,unlimited,140.61
Macau,1,unlimited,6.54
Macau,2,unlimited,9.81
Macau,3,unlimited,13.08
Macau,4,unlimited,16.35
Macau,5,unlimited,20.71
Macau,6,unlimited,25.07
Macau,7,unlimited,29.43
Macau,8,unlimited,31.61
Macau,9,unlimited,34.88
Macau,10,unlimited,37.06
Macau,11,unlimited,40.33
Macau,12,unlimited,43.60
Macau,13,unlimited,45.78
Macau,14,unlimited,47.96
Macau,15,unlimited,51.23
Macau,16,unlimited,53.41
Macau,17,unlimited,54.50
Macau,18,unlimited,56.68
Macau,19,unlimited,59.95
Macau,20,unlimited,62.13
Macau,21,unlimited,64.31
Macau,22,unlimited,65.40
Macau,23,unlimited,66.49
Macau,24,unlimited,67.58
Macau,25,unlimited,68.67
Macau,26,unlimited,69.76
Macau,27,unlimited,70.85
Macau,28,unlimited,71.94
Macau,29,unlimited,73.03
Macau,30,unlimited,75.21
Macau,31,unlimited,76.30
Macau,32,unlimited,77.39
Macau,33,unlimited,78.48
Macau,34,unlimited,79.57
Macau,35,unlimited,80.66
Macau,36,unlimited,81.75
Macau,37,unlimited,82.84
Macau,38,unlimited,83.93
Macau,39,unlimited,85.02
Macau,40,unlimited,86.11
Macau,41,unlimited,87.20
Macau,42,unlimited,88.29
Macau,43,unlimited,89.38
Macau,44,unlimited,90.47
Macau,45,unlimited,91.56
Macau,46,unlimited,92.65
Macau,47,unlimited,93.74
Macau,48,unlimited,94.83
Macau,49,unlimited,95.92
Macau,50,unlimited,97.01
Macau,51,unlimited,98.10
Macau,52,unlimited,99.19
Macau,53,unlimited,100.28
Macau,54,unlimited,101.37
Macau,55,unlimited,102.46
Macau,56,unlimited,103.55
Macau,57,unlimited,104.64
Macau,58,unlimited,105.73
Macau,59,unlimited,106.82
Macau,60,unlimited,107.91
Macau,61,unlimited,109.00
Macau,62,unlimited,110.09
Macau,63,unlimited,111.18
Macau,64,unlimited,112.27
Macau,65,unlimited,113.36
Macau,66,unlimited,114.45
Macau,67,unlimited,115.54
Macau,68,unlimited,116.63
Macau,69,unlimited,117.72
Macau,70,unlimited,118.81
Macau,71,unlimited,119.90
Macau,72,unlimited,120.99
Macau,73,unlimited,122.08
Macau,74,unlimited,123.17
Macau,75,unlimited,124.26
Macau,76,unlimited,125.35
Macau,77,unlimited,126.44
Macau,78,unlimited,127.53
Macau,79,unlimited,128.62
Macau,80,unlimited,129.71
Macau,81,unlimited,130.80
Macau,82,unlimited,131.89
Macau,83,unlimited,132.98
Macau,84,unlimited,134.07
Macau,85,unlimited,135.16
Macau,86,unlimited,136.25
Macau,87,unlimited,137.34
Macau,88,unlimited,138.43
Macau,89,unlimited,139.52
Macau,90,unlimited,140.61
Mexico,1,unlimited,6.54
Mexico,2,unlimited,9.81
Mexico,3,unlimited,13.08
Mexico,4,unlimited,16.35
Mexico,5,unlimited,20.71
Mexico,6,unlimited,25.07
Mexico,7,unlimited,29.43
Mexico,8,unlimited,31.61
Mexico,9,unlimited,34.88
Mexico,10,unlimited,37.06
Mexico,11,unlimited,40.33
Mexico,12,unlimited,43.60
Mexico,13,unlimited,45.78
Mexico,14,unlimited,47.96
Mexico,15,unlimited,51.23
Mexico,16,unlimited,53.41
Mexico,17,unlimited,54.50
Mexico,18,unlimited,56.68
Mexico,19,unlimited,59.95
Mexico,20,unlimited,62.13
Mexico,21,unlimited,64.31
Mexico,22,unlimited,65.40
Mexico,23,unlimited,66.49
Mexico,24,unlimited,67.58
Mexico,25,unlimited,68.67
Mexico,26,unlimited,69.76
Mexico,27,unlimited,70.85
Mexico,28,unlimited,71.94
Mexico,29,unlimited,73.03
Mexico,30,unlimited,75.21
Mexico,31,unlimited,76.30
Mexico,32,unlimited,77.39
Mexico,33,unlimited,78.48
Mexico,34,unlimited,79.57
Mexico,35,unlimited,80.66
Mexico,36,unlimited,81.75
Mexico,37,unlimited,82.84
Mexico,38,unlimited,83.93
Mexico,39,unlimited,85.02
Mexico,40,unlimited,86.11
Mexico,41,unlimited,87.20
Mexico,42,unlimited,88.29
Mexico,43,unlimited,89.38
Mexico,44,unlimited,90.47
Mexico,45,unlimited,91.56
Mexico,46,unlimited,92.65
Mexico,47,unlimited,93.74
Mexico,48,unlimited,94.83
Mexico,49,unlimited,95.92
Mexico,50,unlimited,97.01
Mexico,51,unlimited,98.10
Mexico,52,unlimited,99.19
Mexico,53,unlimited,100.28
Mexico,54,unlimited,101.37
Mexico,55,unlimited,102.46
Mexico,56,unlimited,103.55
Mexico,57,unlimited,104.64
Mexico,58,unlimited,105.73
Mexico,59,unlimited,106.82
Mexico,60,unlimited,107.91
Mexico,61,unlimited,109.00
Mexico,62,unlimited,110.09
Mexico,63,unlimited,111.18
Mexico,64,unlimited,112.27
Mexico,65,unlimited,113.36
Mexico,66,unlimited,114.45
Mexico,67,unlimited,115.54
Mexico,68,unlimited,116.63
Mexico,69,unlimited,117.72
Mexico,70,unlimited,118.81
Mexico,71,unlimited,119.90
Mexico,72,unlimited,120.99
Mexico,73,unlimited,122.08
Mexico,74,unlimited,123.17
Mexico,75,unlimited,124.26
Mexico,76,unlimited,125.35
Mexico,77,unlimited,126.44
Mexico,78,unlimited,127.53
Mexico,79,unlimited,128.62
Mexico,80,unlimited,129.71
Mexico,81,unlimited,130.80
Mexico,82,unlimited,131.89
Mexico,83,unlimited,132.98
Mexico,84,unlimited,134.07
Mexico,85,unlimited,135.16
Mexico,86,unlimited,136.25
Mexico,87,unlimited,137.34
Mexico,88,unlimited,138.43
Mexico,89,unlimited,139.52
Mexico,90,unlimited,140.61
Nepal,5,unlimited,29.00
Nepal,7,unlimited,37.00
Nepal,10,unlimited,44.00
Nepal,15,unlimited,47.00
Nepal,20,unlimited,59.00
Nepal,30,unlimited,79.00
Portugal,1,unlimited,6.54
Portugal,2,unlimited,9.81
Portugal,3,unlimited,13.08
Portugal,4,unlimited,16.35
Portugal,5,unlimited,20.71
Portugal,6,unlimited,25.07
Portugal,7,unlimited,29.43
Portugal,8,unlimited,31.61
Portugal,9,unlimited,34.88
Portugal,10,unlimited,37.06
Portugal,11,unlimited,40.33
Portugal,12,unlimited,43.60
Portugal,13,unlimited,45.78
Portugal,14,unlimited,47.96
Portugal,15,unlimited,51.23
Portugal,16,unlimited,53.41
Portugal,17,unlimited,54.50
Portugal,18,unlimited,56.68
Portugal,19,unlimited,59.95
Portugal,20,unlimited,62.13
Portugal,21,unlimited,64.31
Portugal,22,unlimited,65.40
Portugal,23,unlimited,66.49
Portugal,24,unlimited,67.58
Portugal,25,unlimited,68.67
Portugal,26,unlimited,69.76
Portugal,27,unlimited,70.85
Portugal,28,unlimited,71.94
Portugal,29,unlimited,73.03
Portugal,30,unlimited,75.21
Portugal,31,unlimited,76.30
Portugal,32,unlimited,77.39
Portugal,33,unlimited,78.48
Portugal,34,unlimited,79.57
Portugal,35,unlimited,80.66
Portugal,36,unlimited,81.75
Portugal,37,unlimited,82.84
Portugal,38,unlimited,83.93
Portugal,39,unlimited,85.02
Portugal,40,unlimited,86.11
Portugal,41,unlimited,87.20
Portugal,42,unlimited,88.29
Portugal,43,unlimited,89.38
Portugal,44,unlimited,90.47
Portugal,45,unlimited,91.56
Portugal,46,unlimited,92.65
Portugal,47,unlimited,93.74
Portugal,48,unlimited,94.83
Portugal,49,unlimited,95.92
Portugal,50,unlimited,97.01
Portugal,51,unlimited,98.10
Portugal,52,unlimited,99.19
Portugal,53,unlimited,100.28
Portugal,54,unlimited,101.37
Portugal,55,unlimited,102.46
Portugal,56,unlimited,103.55
Portugal,57,unlimited,104.64
Portugal,58,unlimited,105.73
Portugal,59,unlimited,106.82
Portugal,60,unlimited,107.91
Portugal,61,unlimited,109.00
Portugal,62,unlimited,110.09
Portugal,63,unlimited,111.18
Portugal,64,unlimited,112.27
Portugal,65,unlimited,113.36
Portugal,66,unlimited,114.45
Portugal,67,unlimited,115.54
Portugal,68,unlimited,116.63
Portugal,69,unlimited,117.72
Portugal,70,unlimited,118.81
Portugal,71,unlimited,119.90
Portugal,72,unlimited,120.99
Portugal,73,unlimited,122.08
Portugal,74,unlimited,123.17
Portugal,75,unlimited,124.26
Portugal,76,unlimited,125.35
Portugal,77,unlimited,126.44
Portugal,78,unlimited,127.53
Portugal,79,unlimited,128.62
Portugal,80,unlimited,129.71
Portugal,81,unlimited,130.80
Portugal,82,unlimited,131.89
Portugal,83,unlimited,132.98
Portugal,84,unlimited,134.07
Portugal,85,unlimited,135.16
Portugal,86,unlimited,136.25
Portugal,87,unlimited,137.34
Portugal,88,unlimited,138.43
Portugal,89,unlimited,139.52
Portugal,90,unlimited,140.61
Qatar,5,unlimited,29.00
Qatar,7,unlimited,37.00
Qatar,10,unlimited,44.00
Qatar,15,unlimited,47.00
Qatar,20,unlimited,59.00
Saudi arabia,5,unlimited,29.00
Saudi arabia,7,unlimited,37.00
Saudi arabia,10,unlimited,44.00
Saudi arabia,15,unlimited,47.00
Saudi arabia,20,unlimited,59.00
South Africa,5,unlimited,29.00
South Africa,7,unlimited,37.00
South Africa,10,unlimited,44.00
South Africa,15,unlimited,47.00
South Africa,20,unlimited,59.00
Spain,1,unlimited,6.54
Spain,2,unlimited,9.81
Spain,3,unlimited,13.08
Spain,4,unlimited,16.35
Spain,5,unlimited,20.71
Spain,6,unlimited,25.07
Spain,7,unlimited,29.43
Spain,8,unlimited,31.61
Spain,9,unlimited,34.88
Spain,10,unlimited,37.06
Spain,11,unlimited,40.33
Spain,12,unlimited,43.60
Spain,13,unlimited,45.78
Spain,14,unlimited,47.96
Spain,15,unlimited,51.23
Spain,16,unlimited,53.41
Spain,17,unlimited,54.50
Spain,18,unlimited,56.68
Spain,19,unlimited,59.95
Spain,20,unlimited,62.13
Spain,21,unlimited,64.31
Spain,22,unlimited,65.40
Spain,23,unlimited,66.49
Spain,24,unlimited,67.58
Spain,25,unlimited,68.67
Spain,26,unlimited,69.76
Spain,27,unlimited,70.85
Spain,28,unlimited,71.94
Spain,29,unlimited,73.03
Spain,30,unlimited,75.21
Spain,31,unlimited,76.30
Spain,32,unlimited,77.39
Spain,33,unlimited,78.48
Spain,34,unlimited,79.57
Spain,35,unlimited,80.66
Spain,36,unlimited,81.75
Spain,37,unlimited,82.84
Spain,38,unlimited,83.93
Spain,39,unlimited,85.02
Spain,40,unlimited,86.11
Spain,41,unlimited,87.20
Spain,42,unlimited,88.29
Spain,43,unlimited,89.38
Spain,44,unlimited,90.47
Spain,45,unlimited,91.56
Spain,46,unlimited,92.65
Spain,47,unlimited,93.74
Spain,48,unlimited,94.83
Spain,49,unlimited,95.92
Spain,50,unlimited,97.01
Spain,51,unlimited,98.10
Spain,52,unlimited,99.19
Spain,53,unlimited,100.28
Spain,54,unlimited,101.37
Spain,55,unlimited,102.46
Spain,56,unlimited,103.55
Spain,57,unlimited,104.64
Spain,58,unlimited,105.73
Spain,59,unlimited,106.82
Spain,60,unlimited,107.91
Spain,61,unlimited,109.00
Spain,62,unlimited,110.09
Spain,63,unlimited,111.18
Spain,64,unlimited,112.27
Spain,65,unlimited,113.36
Spain,66,unlimited,114.45
Spain,67,unlimited,115.54
Spain,68,unlimited,116.63
Spain,69,unlimited,117.72
Spain,70,unlimited,118.81
Spain,71,unlimited,119.90
Spain,72,unlimited,120.99
Spain,73,unlimited,122.08
Spain,74,unlimited,123.17
Spain,75,unlimited,124.26
Spain,76,unlimited,125.35
Spain,77,unlimited,126.44
Spain,78,unlimited,127.53
Spain,79,unlimited,128.62
Spain,80,unlimited,129.71
Spain,81,unlimited,130.80
Spain,82,unlimited,131.89
Spain,83,unlimited,132.98
Spain,84,unlimited,134.07
Spain,85,unlimited,135.16
Spain,86,unlimited,136.25
Spain,87,unlimited,137.34
Spain,88,unlimited,138.43
Spain,89,unlimited,139.52
Spain,90,unlimited,140.61
Sweden,1,unlimited,6.54
Sweden,2,unlimited,9.81
Sweden,3,unlimited,13.08
Sweden,4,unlimited,16.35
Sweden,5,unlimited,20.71
Sweden,6,unlimited,25.07
Sweden,7,unlimited,29.43
Sweden,8,unlimited,31.61
Sweden,9,unlimited,34.88
Sweden,10,unlimited,37.06
Sweden,11,unlimited,40.33
Sweden,12,unlimited,43.60
Sweden,13,unlimited,45.78
Sweden,14,unlimited,47.96
Sweden,15,unlimited,51.23
Sweden,16,unlimited,53.41
Sweden,17,unlimited,54.50
Sweden,18,unlimited,56.68
Sweden,19,unlimited,59.95
Sweden,20,unlimited,62.13
Sweden,21,unlimited,64.31
Sweden,22,unlimited,65.40
Sweden,23,unlimited,66.49
Sweden,24,unlimited,67.58
Sweden,25,unlimited,68.67
Sweden,26,unlimited,69.76
Sweden,27,unlimited,70.85
Sweden,28,unlimited,71.94
Sweden,29,unlimited,73.03
Sweden,30,unlimited,75.21
Sweden,31,unlimited,76.30
Sweden,32,unlimited,77.39
Sweden,33,unlimited,78.48
Sweden,34,unlimited,79.57
Sweden,35,unlimited,80.66
Sweden,36,unlimited,81.75
Sweden,37,unlimited,82.84
Sweden,38,unlimited,83.93
Sweden,39,unlimited,85.02
Sweden,40,unlimited,86.11
Sweden,41,unlimited,87.20
Sweden,42,unlimited,88.29
Sweden,43,unlimited,89.38
Sweden,44,unlimited,90.47
Sweden,45,unlimited,91.56
Sweden,46,unlimited,92.65
Sweden,47,unlimited,93.74
Sweden,48,unlimited,94.83
Sweden,49,unlimited,95.92
Sweden,50,unlimited,97.01
Sweden,51,unlimited,98.10
Sweden,52,unlimited,99.19
Sweden,53,unlimited,100.28
Sweden,54,unlimited,101.37
Sweden,55,unlimited,102.46
Sweden,56,unlimited,103.55
Sweden,57,unlimited,104.64
Sweden,58,unlimited,105.73
Sweden,59,unlimited,106.82
Sweden,60,unlimited,107.91
Sweden,61,unlimited,109.00
Sweden,62,unlimited,110.09
Sweden,63,unlimited,111.18
Sweden,64,unlimited,112.27
Sweden,65,unlimited,113.36
Sweden,66,unlimited,114.45
